Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
15.32,0,0.1921022075318002503838482730,0.1921022075318,0.1921022075318,0.1921022075318,0.1921022075318,0,0.0000000,0.0000000,0,5.9608948595492976931563752385,77.215180290461340251079554367,78.568329614082463606989533443,1335990000
15.33,0,0.1920918973149464938642753816,0.192091897314947,0.192091897314947,0.192091897314947,0.192091897314947,0,0.0000000,0.0000000,0,5.9589179502951213827028266271,77.204942500641872289697680031,78.560617716153818783967561423,1336862000
15.34,0,0.1920816120509935432953516837,0.192081612050994,0.192081612050994,0.192081612050994,0.192081612050994,0,0.0000000,0.0000000,0,5.956942585196580710127016419,77.194666504194123691412066076,78.552877386249113495568788875,1337734000
15.35,0,0.1920713408431520997983581231,0.192071340843152,0.192071340843152,0.192071340843152,0.192071340843152,0,0.000000,0.000000,0,5.9549702631566554571000090906,77.184397986143380305299617712,78.545143327523358887864566659,1338606000
15.36,0,0.1920610836335655578838466815,0.192061083633566,0.192061083633566,0.192061083633566,0.192061083633566,0,0.0000000,0.0000000,0,5.9530021826094968376885668398,77.174176750051043856763127884,78.537445793370909381212519899,1339478000
15.37,0,0.1920508524181054548502283544,0.192050852418105,0.192050852418105,0.192050852418105,0.192050852418105,0,0.0000000,0.0000000,0,5.9510359429270075251250336226,77.163921305901027414511183336,78.529722827250322801930481441,1340350000
15.38,0,0.1920406361926511525539914171,0.192040636192651,0.192040636192651,0.192040636192651,0.192040636192651,0,0.0000000,0.0000000,0,5.949072643012177274310589877,77.153672092279676037421663378,78.522005194177471318787202493,1341222000
15.39,0,0.1920304329530934399155583307,0.192030432953093,0.192030432953093,0.192030432953093,0.192030432953093,0,0.0000000,0.0000000,0,5.9471110817680301641033932413,77.143439308838884821613742296,78.514300992021813525648051133,1342094000
15.40,0,0.1920202456953354617393275049,0.192020245695335,0.192020245695335,0.192020245695335,0.192020245695335,0,0.0000000,0.0000000,0,5.945153657628696002944392231,77.133193916192803828056868682,78.506587395874476751178884989,1342966000
15.41,0,0.1920100814152884431697067077,0.192010081415288,0.192010081415288,0.192010081415288,0.192010081415288,0,0.0000000,0.0000000,0,5.9431980704349688696917444837,77.12294228955226383344806093,78.498869825423214783410935742,1343838000
15.42,0,0.1919999321088768169326086141,0.191999932108877,0.191999932108877,0.191999932108877,0.191999932108877,0,0.0000000,0.0000000,0,5.9412464181520556544552349984,77.112714904882180587758344466,78.491171165742298307276644719,1344710000
15.43,0,0.1919898078250533234198539262,0.191989807825053,0.191989807825053,0.191989807825053,0.191989807825053,0,0.0000000,0.0000000,0,5.9392967001518818952586031705,77.102506590049969157477563763,78.483487911571129428625624606,1345582000
15.44,0,0.1919796974536524941452047836,0.191979697453652,0.191979697453652,0.191979697453652,0.191979697453652,0,0.0000000,0.0000000,0,5.9373489153374573737729134775,77.092252038279392155701255594,78.47576998450710218038722581,1346454000
15.45,0,0.1919695920437166365644065254,0.191969592043717,0.191969592043717,0.191969592043717,0.191969592043717,0,0.0000000,0.0000000,0,5.9354050626117832772950440784,77.08202374797700242229760721,78.468072512237441150534011136,1347326000
15.46,0,0.1919595205912118486883135279,0.191959520591212,0.191959520591212,0.191959520591212,0.191959520591212,0,0.0000000,0.0000000,0,5.9334630408778737114530366475,77.071819941009300432297855689,78.460394618608740615957217456,1348198000
