247.5
180
90
225
247.5
247.5
225
225
180
202.5
247.5
247.5
247.5
225
225
135
90
90
225
202.5
202.5
202.5
247.5
247.5
247.5
247.5
67.5
202.5
225
225
202.5
202.5
202.5
202.5
225
247.5
225
67.5
157.5
225
292.5
67.5
225
225
225
247.5
247.5
202.5
180
225
247.5
180
112.5
157.5
202.5
202.5
202.5
202.5
247.5
225
202.5
247.5
225
247.5
225
225
202.5
180
247.5
225
247.5
225
202.5
225
247.5
247.5
247.5
315
22.5
247.5
112.5
90
180
247.5
315
112.5
112.5
247.5
292.5
292.5
225
202.5
202.5
247.5
90
112.5
202.5
202.5
180
202.5
225
225
247.5
202.5
202.5
90
202.5
247.5
225
247.5
247.5
247.5
202.5
247.5
247.5
202.5
202.5
225
202.5
225
180
202.5
225
202.5
180
45
315
67.5
45
45
22.5
202.5
247.5
202.5
225
225
225
225
202.5
202.5
247.5
225
225
202.5
225
292.5
22.5
202.5
225
247.5
202.5
225
225
202.5
225
202.5
202.5
225
225
225
315
22.5
225
202.5
225
90
67.5
157.5
202.5
225
225
225
202.5
202.5
202.5
225
225
225
225
225
247.5
22.5
225
247.5
202.5
247.5
202.5
225
180
225
225
225
225
202.5
202.5
180
225
225
135
225
225
90
67.5
90
337.5
247.5
337.5
135
180
45
45
225
22.5
202.5
225
225
315
202.5
225
225
247.5
225
135
157.5
225
225
202.5
225
270
67.5
112.5
247.5
